userId,regTime,testVariant,primaryAccount,regPage,device,app,browser,browserVersion,screenHeight,screenWidth,authMethod,locationStep,addedCity,locationCountry,addedGuestCount,addedBudget,invitedCollaborator,addedNames,finOnb,searchCTA,venEnq,venSearch,venViews,sessions
991,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,748,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,10,10,7
992,1.56902E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,2
993,1.56911E+12,1,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,6,5,1
994,1.5695E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,4
995,1.5697E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,9
996,1.56984E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
997,1.56988E+12,1,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,3,0,1
998,1.56877E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,1,2
999,1.56876E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,12,12,1
1000,1.5688E+12,0,TRUE,/,Android,TRUE,Chrome,76,424,879,google.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,9,14,16,7
1001,1.5689E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,3
1002,1.56917E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,5,3,1
1003,1.56924E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,5,4,2
1004,1.56975E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
1005,1.56979E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1006,1.56897E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,7
1007,1.56916E+12,0,TRUE,/,Android,TRUE,Chrome,76,780,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1008,1.56924E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,20,27,6
1009,1.56936E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,4
1010,1.56953E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,6,5,15,9
1011,1.56958E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1012,1.56969E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,0,3,0,1
1013,1.56933E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,0,4
1014,1.5698E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1015,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,2,19,17,5
1016,1.56882E+12,0,TRUE,/,Android,TRUE,Chrome,76,760,360,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1017,1.56888E+12,0,FALSE,/,Android,TRUE,Chrome,77,869,412,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,2,9,6,23
1018,1.56884E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,5
1019,1.56884E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,15
1020,1.5689E+12,0,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,3,7,21,3
1021,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,5
1022,1.5698E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,2,4,2
1023,1.56905E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,10,1,11
1024,1.5691E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1112,834,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1025,1.56945E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,4
1026,1.56983E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1027,1.56917E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,6,1
1028,1.56952E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,17,28,26,7
1029,1.56961E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,2
1030,1.5698E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,3,2,1
1031,1.56879E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,4
1032,1.56899E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,2
1033,1.56911E+12,0,FALSE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,1,2,10
1034,1.56966E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
1035,1.56971E+12,2,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,0,1,0,1
1036,1.56919E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,6,6,10
1037,1.56932E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,England,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1038,1.5696E+12,0,TRUE,/,Android,TRUE,Chrome,77,569,320,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,9,6,8,4
1039,1.56987E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,5,6,5,1
1040,1.56907E+12,0,TRUE,/,Android,TRUE,Chrome,77,732,412,google.com,seen,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1041,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,8,6,2
1042,1.56966E+12,0,FALSE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1043,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1044,1.56926E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,14,13,1
1045,1.56951E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,Scotland,TRUE,TRUE,TRUE,TRUE,1,1,2,17,17,3
1046,1.56972E+12,2,TRUE,/,Android,TRUE,Chrome,77,869,412,google.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,4,18,12,1
1047,1.5698E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1048,1.56985E+12,1,TRUE,/,Android,TRUE,Chrome,77,748,360,password,skipped,0,,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1
1049,1.56985E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,0,10,10,5
1050,1.56906E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,10
1051,1.56923E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,1,0,7
1052,1.56978E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,facebook.com,completed,1,Northern Ireland,TRUE,TRUE,FALSE,TRUE,1,1,4,6,1,1
1053,1.56978E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,3
1054,1.56985E+12,1,TRUE,/,Android,TRUE,Chrome,77,732,412,password,skipped,0,,FALSE,TRUE,FALSE,TRUE,1,1,2,5,3,3
1055,1.56889E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1056,1.56898E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1057,1.56912E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,2
1058,1.56935E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,facebook.com,completed,0,England,TRUE,FALSE,FALSE,TRUE,1,1,0,5,3,1
1059,1.56985E+12,1,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,2,0,2
1060,1.56987E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,google.com,notSeen,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
1061,1.56883E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1062,1.56909E+12,0,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,0,,FALSE,TRUE,TRUE,TRUE,1,0,0,2,1,5
1063,1.56931E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1064,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,password,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,0,3,0,3
1065,1.56962E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,TRUE,TRUE,TRUE,TRUE,1,1,3,8,7,10
1066,1.56986E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,6,14,11,2
1067,1.56936E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1068,1.56936E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,3
1069,1.56943E+12,1,TRUE,/,Android,TRUE,Chrome,77,869,412,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,9,23,22,4
1070,1.56944E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,11,9,2
1071,1.56944E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,8
1072,1.56961E+12,2,TRUE,/,Android,TRUE,Chrome,77,869,412,password,completed,1,Scotland,FALSE,FALSE,FALSE,TRUE,1,1,0,1,7,2
1073,1.56966E+12,0,TRUE,/,Android,TRUE,Chrome,77,892,412,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1074,1.56988E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,1,3,1,1
1075,1.56884E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,Wales,TRUE,FALSE,FALSE,TRUE,1,1,0,5,3,2
1076,1.56936E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,TRUE,FALSE,TRUE,TRUE,1,1,0,7,4,3
1077,1.56937E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,facebook.com,completed,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1
1078,1.56963E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,skipped,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,1
1079,1.56963E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1080,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,640,360,password,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1081,1.56884E+12,0,TRUE,/,Android,TRUE,Chrome,77,760,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,0,0,1,0,5
1082,1.56898E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,password,completed,0,Northern Ireland,FALSE,TRUE,TRUE,TRUE,1,1,14,35,73,15
1083,1.56902E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,8,7,6
1084,1.56902E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,7
1085,1.56919E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,3,2,1
1086,1.56934E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,0,0,2,2,4
1087,1.5698E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1088,1.56879E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,1,15,27,12
1089,1.56881E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,26,85,82,3
1090,1.56892E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,facebook.com,skipped,0,,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,1
1091,1.56919E+12,2,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1092,1.56978E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,1,4
1093,1.56887E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,Scotland,TRUE,FALSE,TRUE,TRUE,1,1,0,2,0,4
1094,1.56936E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,3,0,1
1095,1.56937E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,2,5,1
1096,1.5695E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1097,1.56968E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,Scotland,TRUE,TRUE,FALSE,TRUE,1,1,5,5,6,6
1098,1.56876E+12,0,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,1,0,39,36,5
1099,1.56919E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1100,1.5692E+12,0,TRUE,/,Android,TRUE,Chrome,76,869,412,facebook.com,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,1,1,3,1,1
1101,1.56952E+12,1,TRUE,/,Android,TRUE,Chrome,76,740,360,facebook.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,3,6,1
1102,1.56978E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,4,15,14,4
1103,1.5698E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1104,1.56876E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,0,0,2,6,3,4
1105,1.56881E+12,0,TRUE,/,iPad,TRUE,Mobile Safari,,1366,1024,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,0,11,6,4
1106,1.56884E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1107,1.56892E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,1,3,7,7,4
1108,1.56899E+12,0,TRUE,/,Android,TRUE,Chrome,73,747,360,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,5,23,15,4
1109,1.56899E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,1,2,8
1110,1.56967E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,Scotland,FALSE,FALSE,TRUE,TRUE,1,1,0,6,4,9
1111,1.56961E+12,1,TRUE,/home,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,2,1,7
1112,1.56899E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,password,completed,1,England,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,4
1113,1.56939E+12,1,TRUE,/,Android,TRUE,Chrome,77,846,412,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,11
1114,1.5698E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,0,0,0,0,2
1115,1.56875E+12,0,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,0,1,0,1
1116,1.56906E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,2,20,19,8
1117,1.5692E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,1
1118,1.56924E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,0,1,1,3
1119,1.56943E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,1,Wales,TRUE,TRUE,FALSE,TRUE,1,1,0,2,1,1
1120,1.56957E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,google.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,1,0,3
1121,1.56971E+12,1,TRUE,/,Android,TRUE,Chrome,76,747,360,google.com,completed,1,England,FALSE,TRUE,FALSE,TRUE,1,1,0,6,4,1
1122,1.56874E+12,0,TRUE,/,Android,TRUE,Chrome,77,760,360,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,1,7
1123,1.56882E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,5,2,3
1124,1.56883E+12,2,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,1,1,17,18,9
1125,1.56922E+12,0,TRUE,/,Android,TRUE,Chrome,76,748,360,password,completed,0,,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,3
1126,1.56918E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,1,1,3,5
1127,1.56927E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,1
1128,1.56943E+12,2,TRUE,/,Android,TRUE,Chrome,77,740,360,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,16,12,7
1129,1.56944E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,google.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,2,0,1
1130,1.56975E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,25,22,2
1131,1.56978E+12,0,TRUE,/,Android,TRUE,Chrome,77,780,360,password,completed,1,England,TRUE,FALSE,FALSE,TRUE,1,1,2,3,2,3
1132,1.56984E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,3,2,2,1
1133,1.56945E+12,0,TRUE,/,Android,TRUE,Chrome,77,823,412,facebook.com,notSeen,0,,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,5
1134,1.56893E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,568,320,password,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,0,1,4,1
1135,1.56898E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,812,375,facebook.com,completed,0,,TRUE,FALSE,FALSE,TRUE,1,0,0,1,0,5
1136,1.56911E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,6,10,2
1137,1.56914E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,2,1,3
1138,1.5698E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,FALSE,TRUE,TRUE,1,1,0,1,0,3
1139,1.56944E+12,1,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,TRUE,TRUE,TRUE,TRUE,1,1,1,3,3,2
1140,1.56971E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,password,completed,0,,FALSE,FALSE,TRUE,TRUE,1,1,0,1,0,3
1141,1.5691E+12,0,TRUE,/,Android,TRUE,Chrome,75,740,360,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,1,0,1
1142,1.56935E+12,1,TRUE,/,Android,TRUE,Chrome,77,740,360,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,3
1143,1.56945E+12,1,TRUE,/,Android,TRUE,Chrome,77,786,393,facebook.com,completed,1,England,FALSE,FALSE,FALSE,FALSE,1,1,0,13,3,1
1144,1.56953E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,896,414,facebook.com,seen,0,,FALSE,FALSE,FALSE,TRUE,1,1,0,0,0,1
1145,1.56962E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,google.com,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,2
1146,1.56979E+12,1,TRUE,/,Android,TRUE,Chrome,77,747,360,facebook.com,completed,1,England,FALSE,FALSE,FALSE,TRUE,1,1,20,59,57,1
1147,1.5698E+12,1,TRUE,/,iPad,TRUE,Mobile Safari,,1024,768,facebook.com,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,2,11,4,1
1148,1.56875E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,facebook.com,completed,0,,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1
1149,1.56875E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,15
1150,1.56876E+12,0,TRUE,/,Android,TRUE,Chrome,76,640,360,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,6,3,2
1151,1.56884E+12,0,TRUE,/,Android,TRUE,Chrome,77,1280,800,password,completed,0,England,FALSE,TRUE,FALSE,TRUE,1,1,0,26,18,3
1152,1.56917E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,1,England,TRUE,TRUE,FALSE,TRUE,1,1,0,3,1,3
1153,1.56918E+12,2,TRUE,/,iPhone,TRUE,Mobile Safari,,736,414,facebook.com,completed,1,England,FALSE,TRUE,TRUE,TRUE,1,0,0,2,0,3
1154,1.56935E+12,0,TRUE,/,iPhone,TRUE,Mobile Safari,,667,375,password,completed,0,,TRUE,FALSE,FALSE,TRUE,1,1,2,25,20,4
